Citable Reference,Context Description,Title,Description,Start Date,Start Date (num),End Date,End Date (num),Covering Dates,Held by,Catalogue level,References,Opening Date,Closure Status,Closure Type,Closure Code,Subjects,Digitised,ID,Score
BT 52/2172,Non-textiles Designs Representations,Designs 825301-825409,Designs 825301-825409.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442634,0
BT 52/2173,Non-textiles Designs Representations,Designs 825410-825505,Designs 825410-825505.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442635,0
BT 52/2174,Non-textiles Designs Representations,Designs 825507-825639,Designs 825507-825639.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442636,0
BT 52/2175,Non-textiles Designs Representations,Designs 825641-825759,Designs 825641-825759.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442637,0
BT 52/2176,Non-textiles Designs Representations,Designs 825761-825900,Designs 825761-825900.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442638,0
BT 52/2177,Non-textiles Designs Representations,Designs 825901-825984,Designs 825901-825984.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442639,0
BT 52/2178,Non-textiles Designs Representations,Designs 825985-826111,Designs 825985-826111.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442640,0
BT 52/2179,Non-textiles Designs Representations,Designs 826112-826208,Designs 826112-826208.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442641,0
BT 52/2180,Non-textiles Designs Representations,Designs 826209-826269,Designs 826209-826269.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442642,0
BT 52/2181,Non-textiles Designs Representations,Designs 826270-826358,Designs 826270-826358.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442643,0
BT 52/2182,Non-textiles Designs Representations,Designs 826360-826488,Designs 826360-826488.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442644,0
BT 52/2183,Non-textiles Designs Representations,Designs 826489-826581,Designs 826489-826581.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442645,0
BT 52/2184,Non-textiles Designs Representations,Designs 826582-826674,Designs 826582-826674.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442646,0
BT 52/2185,Non-textiles Designs Representations,Designs 826675-826762,Designs 826675-826762.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442647,0
BT 52/2186,Non-textiles Designs Representations,Designs 826763-826855,Designs 826763-826855.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442648,0
BT 52/2187,Non-textiles Designs Representations,Designs 826856-826951,Designs 826856-826951.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442649,0
BT 52/2188,Non-textiles Designs Representations,Designs 826953-827064,Designs 826953-827064.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442650,0
BT 52/2189,Non-textiles Designs Representations,Designs 827068-827146,Designs 827068-827146.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442651,0
BT 52/2190,Non-textiles Designs Representations,Designs 827147-827186,Designs 827147-827186.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442652,0
BT 52/2191,Non-textiles Designs Representations,Designs 827187-827284,Designs 827187-827284.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442653,0
BT 52/2192,Non-textiles Designs Representations,Designs 827286-827361,Designs 827286-827361.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442654,0
BT 52/2193,Non-textiles Designs Representations,Designs 827362-827444,Designs 827362-827444.,01/01/1938,19380101,31/12/1938,19381231,1938,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C442655,0
